"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"CAN","Canada","W","Women","TOTAL","Total","1987","1987",13321475,,
"CAN","Canada","W","Women","TOTAL","Total","1988","1988",13502708,,
"CAN","Canada","W","Women","TOTAL","Total","1989","1989",13752280,,
"CAN","Canada","W","Women","TOTAL","Total","1990","1990",13969405,,
"CAN","Canada","W","Women","TOTAL","Total","1991","1991",14133029,,
"CAN","Canada","W","Women","TOTAL","Total","1992","1992",14316130,,
"CAN","Canada","W","Women","TOTAL","Total","1993","1993",14479467,,
"CAN","Canada","W","Women","TOTAL","Total","1994","1994",14643479,,
"CAN","Canada","W","Women","TOTAL","Total","1995","1995",14799830,,
"CAN","Canada","W","Women","TOTAL","Total","1996","1996",14959904,,
"CAN","Canada","W","Women","TOTAL","Total","1997","1997",15099494,,
"CAN","Canada","W","Women","TOTAL","Total","1998","1998",15230046,,
"CAN","Canada","W","Women","TOTAL","Total","1999","1999",15352617,,
"CAN","Canada","W","Women","TOTAL","Total","2000","2000",15491918,,
"CAN","Canada","W","Women","TOTAL","Total","2001","2001",15654302,,
"CAN","Canada","W","Women","TOTAL","Total","2002","2002",15822503,,
"CAN","Canada","W","Women","TOTAL","Total","2003","2003",15964718,,
"CAN","Canada","W","Women","TOTAL","Total","2004","2004",16113565,,
"CAN","Canada","W","Women","TOTAL","Total","2005","2005",16263745,,
"CAN","Canada","W","Women","TOTAL","Total","2006","2006",16426415,,
"CAN","Canada","W","Women","TOTAL","Total","2007","2007",16590173,,
"CAN","Canada","W","Women","TOTAL","Total","2008","2008",16772940,,
"CAN","Canada","W","Women","TOTAL","Total","2009","2009",16965482,,
"CAN","Canada","W","Women","TOTAL","Total","2010","2010",17157066,,
"CAN","Canada","W","Women","TOTAL","Total","2011","2011",17324800,,
"CAN","Canada","W","Women","TOTAL","Total","2012","2012",17504322,,
"CAN","Canada","W","Women","TOTAL","Total","2013","2013",17681789,,
"CAN","Canada","W","Women","TOTAL","Total","2014","2014",17855738,,
"CAN","Canada","W","Women","TOTAL","Total","2015","2015",17990107,,
"CAN","Canada","W","Women","TOTAL","Total","2016","2016",18192991,,
"CAN","Canada","W","Women","TOTAL","Total","2017","2017",18409048,,
"CAN","Canada","W","Women","TOTAL","Total","2018","2018",18658800,,
"CAN","Canada","W","Women","TOTAL","Total","2019","2019",18918505,,
"CAN","Canada","W","Women","TOTAL","Total","2020","2020",19121390,,
"CAN","Canada","W","Women","TOTAL","Total","2021","2021",19227195,,
"CAN","Canada","W","Women","TOTAL","Total","2022","2022",19572198,,
"CAN","Canada","M","Men","TOTAL","Total","1980","1980",12207837,,
"CAN","Canada","M","Men","TOTAL","Total","1981","1981",12351233,,
"CAN","Canada","M","Men","TOTAL","Total","1982","1982",12490701,,
"CAN","Canada","M","Men","TOTAL","Total","1983","1983",12606769,,
"CAN","Canada","M","Men","TOTAL","Total","1984","1984",12717823,,
"CAN","Canada","M","Men","TOTAL","Total","1985","1985",12828106,,
"CAN","Canada","M","Men","TOTAL","Total","1986","1986",12951377,,
"CAN","Canada","M","Men","TOTAL","Total","1987","1987",13125126,,
"CAN","Canada","M","Men","TOTAL","Total","1988","1988",13289039,,
"CAN","Canada","M","Men","TOTAL","Total","1989","1989",13524501,,
"CAN","Canada","M","Men","TOTAL","Total","1990","1990",13721733,,
"CAN","Canada","M","Men","TOTAL","Total","1991","1991",13904391,,
"CAN","Canada","M","Men","TOTAL","Total","1992","1992",14055134,,
"CAN","Canada","M","Men","TOTAL","Total","1993","1993",14205297,,
"CAN","Canada","M","Men","TOTAL","Total","1994","1994",14357184,,
"CAN","Canada","M","Men","TOTAL","Total","1995","1995",14502481,,
"CAN","Canada","M","Men","TOTAL","Total","1996","1996",14650314,,
"CAN","Canada","M","Men","TOTAL","Total","1997","1997",14806454,,
"CAN","Canada","M","Men","TOTAL","Total","1998","1998",14925127,,
"CAN","Canada","M","Men","TOTAL","Total","1999","1999",15048669,,
"CAN","Canada","M","Men","TOTAL","Total","2000","2000",15193812,,
"CAN","Canada","M","Men","TOTAL","Total","2001","2001",15366600,,
"CAN","Canada","M","Men","TOTAL","Total","2002","2002",15537576,,
"CAN","Canada","M","Men","TOTAL","Total","2003","2003",15679310,,
"CAN","Canada","M","Men","TOTAL","Total","2004","2004",15827090,,
"CAN","Canada","M","Men","TOTAL","Total","2005","2005",15980008,,
"CAN","Canada","M","Men","TOTAL","Total","2006","2006",16144759,,
"CAN","Canada","M","Men","TOTAL","Total","2007","2007",16298852,,
"CAN","Canada","M","Men","TOTAL","Total","2008","2008",16474178,,
"CAN","Canada","M","Men","TOTAL","Total","2009","2009",16663413,,
"CAN","Canada","M","Men","TOTAL","Total","2010","2010",16847823,,
"CAN","Canada","M","Men","TOTAL","Total","2011","2011",17014528,,
"CAN","Canada","M","Men","TOTAL","Total","2012","2012",17209900,,
"CAN","Canada","M","Men","TOTAL","Total","2013","2013",17401165,,
"CAN","Canada","M","Men","TOTAL","Total","2014","2014",17581697,,
"CAN","Canada","M","Men","TOTAL","Total","2015","2015",17712801,,
"CAN","Canada","M","Men","TOTAL","Total","2016","2016",17916496,,
"CAN","Canada","M","Men","TOTAL","Total","2017","2017",18136188,,
"CAN","Canada","M","Men","TOTAL","Total","2018","2018",18406284,,
"CAN","Canada","M","Men","TOTAL","Total","2019","2019",18682725,,
"CAN","Canada","M","Men","TOTAL","Total","2020","2020",18885776,,
"CAN","Canada","M","Men","TOTAL","Total","2021","2021",18999303,,
"CAN","Canada","M","Men","TOTAL","Total","2022","2022",19357704,,
"CAN","Canada","T","Total","TOTAL","Total","1980","1980",24515667,,
"CAN","Canada","T","Total","TOTAL","Total","1981","1981",24819915,,
"CAN","Canada","T","Total","TOTAL","Total","1982","1982",25116942,,
"CAN","Canada","T","Total","TOTAL","Total","1983","1983",25366451,,
"CAN","Canada","T","Total","TOTAL","Total","1984","1984",25607053,,
"CAN","Canada","T","Total","TOTAL","Total","1985","1985",25842116,,
"CAN","Canada","T","Total","TOTAL","Total","1986","1986",26100278,,
"CAN","Canada","T","Total","TOTAL","Total","1987","1987",26446601,,
"CAN","Canada","T","Total","TOTAL","Total","1988","1988",26791747,,
"CAN","Canada","T","Total","TOTAL","Total","1989","1989",27276781,,
"CAN","Canada","T","Total","TOTAL","Total","1990","1990",27691138,,
"CAN","Canada","T","Total","TOTAL","Total","1991","1991",28037420,,
"CAN","Canada","T","Total","TOTAL","Total","1992","1992",28371264,,
"CAN","Canada","T","Total","TOTAL","Total","1993","1993",28684764,,
"CAN","Canada","T","Total","TOTAL","Total","1994","1994",29000663,,
"CAN","Canada","T","Total","TOTAL","Total","1995","1995",29302311,,
"CAN","Canada","T","Total","TOTAL","Total","1996","1996",29610218,,
"CAN","Canada","T","Total","TOTAL","Total","1997","1997",29905948,,
"CAN","Canada","T","Total","TOTAL","Total","1998","1998",30155173,,
"CAN","Canada","T","Total","TOTAL","Total","1999","1999",30401286,,
"CAN","Canada","T","Total","TOTAL","Total","2000","2000",30685730,,
"CAN","Canada","T","Total","TOTAL","Total","2001","2001",31020902,,
"CAN","Canada","T","Total","TOTAL","Total","2002","2002",31360079,,
"CAN","Canada","T","Total","TOTAL","Total","2003","2003",31644028,,
"CAN","Canada","T","Total","TOTAL","Total","2004","2004",31940655,,
"CAN","Canada","T","Total","TOTAL","Total","2005","2005",32243753,,
"CAN","Canada","T","Total","TOTAL","Total","2006","2006",32571174,,
"CAN","Canada","T","Total","TOTAL","Total","2007","2007",32889025,,
"CAN","Canada","T","Total","TOTAL","Total","2008","2008",33247118,,
"CAN","Canada","T","Total","TOTAL","Total","2009","2009",33628895,,
"CAN","Canada","T","Total","TOTAL","Total","2010","2010",34004889,,
"CAN","Canada","T","Total","TOTAL","Total","2011","2011",34339328,,
"CAN","Canada","T","Total","TOTAL","Total","2012","2012",34714222,,
"CAN","Canada","T","Total","TOTAL","Total","2013","2013",35082954,,
"CAN","Canada","T","Total","TOTAL","Total","2014","2014",35437435,,
"CAN","Canada","T","Total","TOTAL","Total","2015","2015",35702908,,
"CAN","Canada","T","Total","TOTAL","Total","2016","2016",36109487,,
"CAN","Canada","T","Total","TOTAL","Total","2017","2017",36545236,,
"CAN","Canada","T","Total","TOTAL","Total","2018","2018",37065084,,
"CAN","Canada","T","Total","TOTAL","Total","2019","2019",37601230,,
"CAN","Canada","T","Total","TOTAL","Total","2020","2020",38007166,,
"CAN","Canada","T","Total","TOTAL","Total","2021","2021",38226498,,
"CAN","Canada","T","Total","TOTAL","Total","2022","2022",38929902,,
"CZE","Czechia","W","Women","TOTAL","Total","1980","1980",5315753,,
"CZE","Czechia","W","Women","TOTAL","Total","1981","1981",5308755,,
"CZE","Czechia","W","Women","TOTAL","Total","1982","1982",5313358,,
"CZE","Czechia","W","Women","TOTAL","Total","1983","1983",5316332,,
"CZE","Czechia","W","Women","TOTAL","Total","1984","1984",5318655,,
"CZE","Czechia","W","Women","TOTAL","Total","1985","1985",5320366,,
"CZE","Czechia","W","Women","TOTAL","Total","1986","1986",5320174,,
"CZE","Czechia","W","Women","TOTAL","Total","1987","1987",5322799,,
"CZE","Czechia","W","Women","TOTAL","Total","1988","1988",5325409,,
"CZE","Czechia","W","Women","TOTAL","Total","1989","1989",5326995,,
"CZE","Czechia","W","Women","TOTAL","Total","1990","1990",5326254,,
"CZE","Czechia","W","Women","TOTAL","Total","1991","1991",5305080,,
"CZE","Czechia","W","Women","TOTAL","Total","1992","1992",5308578,,
"CZE","Czechia","W","Women","TOTAL","Total","1993","1993",5313657,,
"CZE","Czechia","W","Women","TOTAL","Total","1994","1994",5314754,,
"CZE","Czechia","W","Women","TOTAL","Total","1995","1995",5310596,,
"CZE","Czechia","W","Women","TOTAL","Total","1996","1996",5300686,,
"CZE","Czechia","W","Women","TOTAL","Total","1997","1997",5293111,,
"CZE","Czechia","W","Women","TOTAL","Total","1998","1998",5287463,,
"CZE","Czechia","W","Women","TOTAL","Total","1999","1999",5279961,,
"CZE","Czechia","W","Women","TOTAL","Total","2000","2000",5273177,,
"CZE","Czechia","W","Women","TOTAL","Total","2001","2001",5245241,,
"CZE","Czechia","W","Women","TOTAL","Total","2002","2002",5236176,,
"CZE","Czechia","W","Women","TOTAL","Total","2003","2003",5233462,,
"CZE","Czechia","W","Women","TOTAL","Total","2004","2004",5235193,,
"CZE","Czechia","W","Women","TOTAL","Total","2005","2005",5242653,,
"CZE","Czechia","W","Women","TOTAL","Total","2006","2006",5253606,,
"CZE","Czechia","W","Women","TOTAL","Total","2007","2007",5274588,,
"CZE","Czechia","W","Women","TOTAL","Total","2008","2008",5316360,,
"CZE","Czechia","W","Women","TOTAL","Total","2009","2009",5340983,,
"CZE","Czechia","W","Women","TOTAL","Total","2010","2010",5356465,,
"CZE","Czechia","W","Women","TOTAL","Total","2011","2011",5343663,,
"CZE","Czechia","W","Women","TOTAL","Total","2012","2012",5348373,,
"CZE","Czechia","W","Women","TOTAL","Total","2013","2013",5349102,,
"CZE","Czechia","W","Women","TOTAL","Total","2014","2014",5355637,,
"CZE","Czechia","W","Women","TOTAL","Total","2015","2015",5362700,,
"CZE","Czechia","W","Women","TOTAL","Total","2016","2016",5372272,,
"CZE","Czechia","W","Women","TOTAL","Total","2017","2017",5381951,,
"CZE","Czechia","W","Women","TOTAL","Total","2018","2018",5396057,,
"CZE","Czechia","W","Women","TOTAL","Total","2019","2019",5412460,,
"CZE","Czechia","W","Women","TOTAL","Total","2020","2020",5425995,,
"CZE","Czechia","W","Women","TOTAL","Total","2021","2021",5326894,,
"CZE","Czechia","W","Women","TOTAL","Total","2022","2022",5480948,,
"CZE","Czechia","M","Men","TOTAL","Total","1980","1980",5011039,,
"CZE","Czechia","M","Men","TOTAL","Total","1981","1981",4994453,,
"CZE","Czechia","M","Men","TOTAL","Total","1982","1982",5000963,,
"CZE","Czechia","M","Men","TOTAL","Total","1983","1983",5006491,,
"CZE","Czechia","M","Men","TOTAL","Total","1984","1984",5011826,,
"CZE","Czechia","M","Men","TOTAL","Total","1985","1985",5016376,,
"CZE","Czechia","M","Men","TOTAL","Total","1986","1986",5020563,,
"CZE","Czechia","M","Men","TOTAL","Total","1987","1987",5026035,,
"CZE","Czechia","M","Men","TOTAL","Total","1988","1988",5030950,,
"CZE","Czechia","M","Men","TOTAL","Total","1989","1989",5035262,,
"CZE","Czechia","M","Men","TOTAL","Total","1990","1990",5036486,,
"CZE","Czechia","M","Men","TOTAL","Total","1991","1991",5003602,,
"CZE","Czechia","M","Men","TOTAL","Total","1992","1992",5009229,,
"CZE","Czechia","M","Men","TOTAL","Total","1993","1993",5016950,,
"CZE","Czechia","M","Men","TOTAL","Total","1994","1994",5021408,,
"CZE","Czechia","M","Men","TOTAL","Total","1995","1995",5020163,,
"CZE","Czechia","M","Men","TOTAL","Total","1996","1996",5014667,,
"CZE","Czechia","M","Men","TOTAL","Total","1997","1997",5010531,,
"CZE","Czechia","M","Men","TOTAL","Total","1998","1998",5007480,,
"CZE","Czechia","M","Men","TOTAL","Total","1999","1999",5002823,,
"CZE","Czechia","M","Men","TOTAL","Total","2000","2000",4999326,,
"CZE","Czechia","M","Men","TOTAL","Total","2001","2001",4978951,,
"CZE","Czechia","M","Men","TOTAL","Total","2002","2002",4964598,,
"CZE","Czechia","M","Men","TOTAL","Total","2003","2003",4968189,,
"CZE","Czechia","M","Men","TOTAL","Total","2004","2004",4971730,,
"CZE","Czechia","M","Men","TOTAL","Total","2005","2005",4991439,,
"CZE","Czechia","M","Men","TOTAL","Total","2006","2006",5013040,,
"CZE","Czechia","M","Men","TOTAL","Total","2007","2007",5048101,,
"CZE","Czechia","M","Men","TOTAL","Total","2008","2008",5113332,,
"CZE","Czechia","M","Men","TOTAL","Total","2009","2009",5150509,,
"CZE","Czechia","M","Men","TOTAL","Total","2010","2010",5160782,,
"CZE","Czechia","M","Men","TOTAL","Total","2011","2011",5153009,,
"CZE","Czechia","M","Men","TOTAL","Total","2012","2012",5160913,,
"CZE","Czechia","M","Men","TOTAL","Total","2013","2013",5161617,,
"CZE","Czechia","M","Men","TOTAL","Total","2014","2014",5169146,,
"CZE","Czechia","M","Men","TOTAL","Total","2015","2015",5180242,,
"CZE","Czechia","M","Men","TOTAL","Total","2016","2016",5193012,,
"CZE","Czechia","M","Men","TOTAL","Total","2017","2017",5207575,,
"CZE","Czechia","M","Men","TOTAL","Total","2018","2018",5230373,,
"CZE","Czechia","M","Men","TOTAL","Total","2019","2019",5256864,,
"CZE","Czechia","M","Men","TOTAL","Total","2020","2020",5274160,,
"CZE","Czechia","M","Men","TOTAL","Total","2021","2021",5173956,,
"CZE","Czechia","M","Men","TOTAL","Total","2022","2022",5278577,,
"CZE","Czechia","T","Total","TOTAL","Total","1980","1980",10326792,,
"CZE","Czechia","T","Total","TOTAL","Total","1981","1981",10303208,,
"CZE","Czechia","T","Total","TOTAL","Total","1982","1982",10314321,,
"CZE","Czechia","T","Total","TOTAL","Total","1983","1983",10322823,,
"CZE","Czechia","T","Total","TOTAL","Total","1984","1984",10330481,,
"CZE","Czechia","T","Total","TOTAL","Total","1985","1985",10336742,,
"CZE","Czechia","T","Total","TOTAL","Total","1986","1986",10340737,,
"CZE","Czechia","T","Total","TOTAL","Total","1987","1987",10348834,,
"CZE","Czechia","T","Total","TOTAL","Total","1988","1988",10356359,,
"CZE","Czechia","T","Total","TOTAL","Total","1989","1989",10362257,,
"CZE","Czechia","T","Total","TOTAL","Total","1990","1990",10362740,,
"CZE","Czechia","T","Total","TOTAL","Total","1991","1991",10308682,,
"CZE","Czechia","T","Total","TOTAL","Total","1992","1992",10317807,,
"CZE","Czechia","T","Total","TOTAL","Total","1993","1993",10330607,,
"CZE","Czechia","T","Total","TOTAL","Total","1994","1994",10336162,,
"CZE","Czechia","T","Total","TOTAL","Total","1995","1995",10330759,,
"CZE","Czechia","T","Total","TOTAL","Total","1996","1996",10315353,,
"CZE","Czechia","T","Total","TOTAL","Total","1997","1997",10303642,,
"CZE","Czechia","T","Total","TOTAL","Total","1998","1998",10294943,,
"CZE","Czechia","T","Total","TOTAL","Total","1999","1999",10282784,,
"CZE","Czechia","T","Total","TOTAL","Total","2000","2000",10272503,,
"CZE","Czechia","T","Total","TOTAL","Total","2001","2001",10224192,,
"CZE","Czechia","T","Total","TOTAL","Total","2002","2002",10200774,,
"CZE","Czechia","T","Total","TOTAL","Total","2003","2003",10201651,,
"CZE","Czechia","T","Total","TOTAL","Total","2004","2004",10206923,,
"CZE","Czechia","T","Total","TOTAL","Total","2005","2005",10234092,,
"CZE","Czechia","T","Total","TOTAL","Total","2006","2006",10266646,,
"CZE","Czechia","T","Total","TOTAL","Total","2007","2007",10322689,,
"CZE","Czechia","T","Total","TOTAL","Total","2008","2008",10429692,,
"CZE","Czechia","T","Total","TOTAL","Total","2009","2009",10491492,,
"CZE","Czechia","T","Total","TOTAL","Total","2010","2010",10517247,,
"CZE","Czechia","T","Total","TOTAL","Total","2011","2011",10496672,,
"CZE","Czechia","T","Total","TOTAL","Total","2012","2012",10509286,,
"CZE","Czechia","T","Total","TOTAL","Total","2013","2013",10510719,,
"CZE","Czechia","T","Total","TOTAL","Total","2014","2014",10524783,,
"CZE","Czechia","T","Total","TOTAL","Total","2015","2015",10542942,,
"CZE","Czechia","T","Total","TOTAL","Total","2016","2016",10565284,,
"CZE","Czechia","T","Total","TOTAL","Total","2017","2017",10589526,,
"CZE","Czechia","T","Total","TOTAL","Total","2018","2018",10626430,,
"CZE","Czechia","T","Total","TOTAL","Total","2019","2019",10669324,,
"CZE","Czechia","T","Total","TOTAL","Total","2020","2020",10700155,,
"CZE","Czechia","T","Total","TOTAL","Total","2021","2021",10500850,,
"CZE","Czechia","T","Total","TOTAL","Total","2022","2022",10759525,,
"DNK","Denmark","W","Women","TOTAL","Total","1980","1980",2594388,,
"DNK","Denmark","W","Women","TOTAL","Total","1981","1981",2595547,,
"DNK","Denmark","W","Women","TOTAL","Total","1982","1982",2595287,,
"DNK","Denmark","W","Women","TOTAL","Total","1983","1983",2594716,,
"DNK","Denmark","W","Women","TOTAL","Total","1984","1984",2594112,,
"DNK","Denmark","W","Women","TOTAL","Total","1985","1985",2594873,,
"DNK","Denmark","W","Women","TOTAL","Total","1986","1986",2597242,,
